TS,xs1,xs2,xs3,xs4
03/03/2022 06:14:17 PM,21.395916,61.223708,607.50084,92.309357
03/03/2022 06:14:18 PM,22.33941,60.889809,611.138999,91.895551
03/03/2022 06:14:19 PM,21.535137,62.302697,610.629367,92.232301
03/03/2022 06:14:20 PM,21.842734,62.141245,610.317793,91.134606
03/03/2022 06:14:21 PM,20.679249,60.817696,605.157222,93.39805
03/03/2022 06:14:22 PM,21.972213,61.986515,609.014656,91.397189
03/03/2022 06:14:23 PM,21.299918,61.005407,606.652363,92.021756
03/03/2022 06:14:24 PM,20.680849,62.118145,605.148331,92.889112
03/03/2022 06:14:25 PM,21.743072,61.367234,609.584487,90.889214
03/03/2022 06:14:26 PM,22.175371,61.702312,606.343331,91.530567
03/03/2022 06:14:27 PM,21.437455,61.13104,613.567124,91.215611
03/03/2022 06:14:28 PM,20.834988,61.724886,612.122023,93.232089
03/03/2022 06:14:29 PM,22.445257,61.884041,608.989672,91.020917
03/03/2022 06:14:30 PM,20.772206,61.652377,611.055671,91.133683
03/03/2022 06:14:31 PM,21.717238,60.632967,612.231817,92.416199
03/03/2022 06:14:32 PM,21.103864,60.914436,607.045238,91.407702
03/03/2022 06:14:33 PM,21.081656,62.059602,618.486749,90.892853
03/03/2022 06:14:34 PM,21.171134,61.055418,606.059288,92.257149
03/03/2022 06:14:36 PM,22.298863,60.707119,612.249858,93.325248
03/03/2022 06:14:37 PM,22.245354,61.750151,604.449595,90.629998
03/03/2022 06:14:38 PM,20.920634,61.09985,610.93422,92.614219
03/03/2022 06:14:39 PM,22.065563,62.463688,612.706342,92.252079
03/03/2022 06:14:40 PM,20.630136,62.071438,604.479171,92.329762
03/03/2022 06:14:41 PM,20.860927,60.718962,604.462255,91.942911
03/03/2022 06:14:42 PM,21.623385,62.407307,612.17713,91.821107
03/03/2022 06:14:43 PM,22.516125,62.510078,617.677256,93.05298
03/03/2022 06:14:44 PM,20.625826,62.136855,619.331942,91.52824
03/03/2022 06:14:45 PM,21.893151,62.336961,615.918377,92.420611
03/03/2022 06:14:46 PM,22.286721,62.064695,605.28988,92.085811
03/03/2022 06:14:47 PM,22.292595,60.940143,616.029423,91.848376
03/03/2022 06:14:48 PM,21.566015,61.945601,612.117212,92.341604
03/03/2022 06:14:49 PM,21.153263,60.906261,606.465323,92.157752
03/03/2022 06:14:50 PM,21.226726,60.970344,612.138905,91.248058
03/03/2022 06:14:51 PM,22.234786,60.749957,620.37044,93.329739
03/03/2022 06:14:52 PM,21.895022,60.920526,617.871023,91.327474
03/03/2022 06:14:53 PM,21.827129,61.245562,602.286235,92.181462
03/03/2022 06:14:54 PM,21.79736,61.105486,611.744228,92.142177
03/03/2022 06:14:55 PM,20.964593,62.409188,610.228677,92.813091
03/03/2022 06:14:56 PM,20.724825,61.628364,606.218404,91.228164
03/03/2022 06:14:57 PM,22.538398,62.247414,604.953718,90.978331
03/03/2022 06:14:58 PM,21.958648,61.204827,606.165575,93.231197
03/03/2022 06:14:59 PM,21.809209,61.487161,611.711256,91.337064
03/03/2022 06:15:00 PM,22.428326,62.265364,608.637014,92.299933
03/03/2022 06:15:01 PM,21.848667,61.359061,619.808772,92.36921
03/03/2022 06:15:02 PM,21.842414,61.471455,619.507826,90.87996
03/03/2022 06:15:03 PM,21.475219,61.849125,613.801592,92.831096
03/03/2022 06:15:04 PM,20.934685,61.66077,612.190861,90.746506
03/03/2022 06:15:05 PM,21.021364,62.463563,605.034844,91.16512
03/03/2022 06:15:06 PM,21.858247,60.723294,601.316292,93.280546
03/03/2022 06:15:07 PM,22.382203,61.863768,601.361333,93.549065
03/03/2022 06:15:08 PM,20.750076,62.44586,618.390246,92.347803
03/03/2022 06:15:09 PM,22.549111,60.686053,614.822049,92.925576
03/03/2022 06:15:10 PM,22.265588,60.980778,603.361388,97.831026
03/03/2022 06:15:11 PM,22.330597,61.338027,619.110824,90.97054
03/03/2022 06:15:12 PM,21.084372,61.439187,606.398842,92.720721
03/03/2022 06:15:13 PM,22.45456,60.717751,608.374726,93.440469
03/03/2022 06:15:14 PM,22.247523,62.387877,608.383401,92.628142
03/03/2022 06:15:15 PM,20.962229,60.634679,600.934113,91.323796
03/03/2022 06:15:16 PM,20.918738,61.34146,608.93034,91.319864
03/03/2022 06:15:17 PM,22.485322,61.794477,611.397092,93.444309
03/03/2022 06:15:18 PM,20.760042,62.447848,602.400212,91.904207
03/03/2022 06:15:19 PM,21.962806,61.186661,614.545096,91.909163
03/03/2022 06:15:20 PM,20.655478,60.727471,676.300493,92.152175
03/03/2022 06:15:21 PM,20.862263,62.378457,674.472638,91.134034
03/03/2022 06:15:22 PM,22.03586,61.603558,613.835801,93.532747
03/03/2022 06:15:23 PM,21.012757,61.634951,606.616824,92.724293
03/03/2022 06:15:24 PM,22.275069,61.885468,608.643586,91.189326
03/03/2022 06:15:25 PM,21.083156,61.146406,611.018757,93.210796
03/03/2022 06:15:26 PM,21.261993,62.071291,604.195584,90.93175
03/03/2022 06:15:27 PM,22.469597,61.988164,619.235792,92.539347
03/03/2022 06:15:28 PM,22.542655,60.590774,615.257162,91.394081
03/03/2022 06:15:29 PM,21.479468,61.586022,614.803278,91.068229
03/03/2022 06:15:30 PM,21.713206,61.477928,613.103836,91.875883
03/03/2022 06:15:31 PM,21.645185,61.558177,613.816188,91.688823
03/03/2022 06:15:32 PM,21.49363,62.30769,614.047979,90.644353
03/03/2022 06:15:33 PM,21.060851,62.196171,605.270422,91.116633
03/03/2022 06:15:34 PM,20.745859,61.548022,606.236893,91.973736
03/03/2022 06:15:35 PM,21.299141,61.260132,604.412556,91.583785
03/03/2022 06:15:36 PM,21.161126,61.838782,610.802805,91.466432
03/03/2022 06:15:37 PM,21.378848,62.299434,611.795162,91.928764
03/03/2022 06:15:38 PM,22.473078,62.426964,603.869956,91.371025
03/03/2022 06:15:39 PM,21.739114,62.376847,603.980057,92.852334
03/03/2022 06:15:40 PM,21.721423,61.275516,619.798215,92.551534
03/03/2022 06:15:41 PM,21.768073,62.448199,604.764222,91.171393
03/03/2022 06:15:42 PM,21.681235,61.722929,617.453286,91.770274
03/03/2022 06:15:43 PM,20.938153,61.490455,618.565259,93.506066
03/03/2022 06:15:44 PM,22.161569,61.611318,605.951078,92.053193
03/03/2022 06:15:45 PM,21.945369,61.651714,619.470414,91.079799
03/03/2022 06:15:46 PM,20.713659,61.607975,610.067897,92.956615
03/03/2022 06:15:47 PM,21.037624,61.582059,605.364929,90.862619
03/03/2022 06:15:48 PM,21.24558,61.932757,608.74961,92.782904
03/03/2022 06:15:49 PM,22.343367,61.528017,615.016305,93.031468
03/03/2022 06:15:50 PM,21.78997,60.672922,611.23467,92.950877
03/03/2022 06:15:51 PM,21.379116,61.769001,605.762589,92.243801
03/03/2022 06:15:52 PM,22.132701,61.562922,612.507465,91.096416
03/03/2022 06:15:53 PM,21.675696,61.216837,610.507243,91.47688
03/03/2022 06:15:54 PM,21.669623,60.585637,615.865414,92.301584
03/03/2022 06:15:55 PM,21.76006,62.400223,605.830483,90.650195
03/03/2022 06:15:56 PM,20.761518,60.59195,613.011066,93.247981
03/03/2022 06:15:57 PM,20.850332,61.558679,602.982075,91.703972
03/03/2022 06:15:58 PM,21.905,61.30785,607.093526,91.515054
03/03/2022 06:15:59 PM,21.218072,61.999983,614.014284,90.642122
03/03/2022 06:16:00 PM,21.237103,62.126208,614.539542,90.836611
03/03/2022 06:16:01 PM,21.69783,61.52166,605.486593,91.157607
03/03/2022 06:16:02 PM,21.02544,60.951502,612.934852,93.072653
03/03/2022 06:16:03 PM,21.464912,61.755805,601.66401,91.59156
03/03/2022 06:16:04 PM,21.129737,60.831451,617.516156,91.616826
03/03/2022 06:16:05 PM,22.454373,62.140903,605.738807,92.479605
03/03/2022 06:16:06 PM,21.143278,61.480449,619.651804,92.919654
03/03/2022 06:16:07 PM,22.521306,62.222205,605.95442,91.351176
03/03/2022 06:16:08 PM,21.906848,62.230634,613.356444,93.189298
03/03/2022 06:16:09 PM,22.531923,61.667905,616.185812,91.186115
03/03/2022 06:16:10 PM,20.642129,62.429826,603.540334,92.655444
03/03/2022 06:16:11 PM,21.72708,60.896927,606.953242,91.562754
03/03/2022 06:16:12 PM,20.598826,62.197094,600.723274,92.713915
03/03/2022 06:16:13 PM,22.284486,61.579074,607.470969,92.447007
03/03/2022 06:16:14 PM,22.383638,61.998684,612.506188,92.341956
03/03/2022 06:16:16 PM,22.263178,61.928989,603.158047,92.64946
03/03/2022 06:16:17 PM,22.334596,61.816368,604.428245,90.849161
03/03/2022 06:16:18 PM,21.333874,60.625591,608.137089,91.859497
03/03/2022 06:16:19 PM,22.471138,61.629402,608.112023,92.446649
03/03/2022 06:16:20 PM,20.850483,61.966047,620.471032,92.036657
03/03/2022 06:16:21 PM,21.31459,62.360678,611.705818,90.80852
03/03/2022 06:16:22 PM,21.449232,60.696692,616.334682,92.316027
03/03/2022 06:16:23 PM,21.494025,60.946813,614.759613,91.122414
03/03/2022 06:16:24 PM,21.174122,61.27309,603.107934,92.993433
03/03/2022 06:16:25 PM,22.09123,62.242208,614.101667,90.899001
03/03/2022 06:16:26 PM,22.092576,61.173771,607.672972,91.10052
03/03/2022 06:16:27 PM,22.01274,61.611404,610.221302,91.667753
03/03/2022 06:16:28 PM,22.303292,61.282555,616.473847,91.876116
03/03/2022 06:16:29 PM,21.347717,61.034835,602.224367,90.930363
03/03/2022 06:16:30 PM,20.956963,62.445244,606.897729,91.25521
03/03/2022 06:16:31 PM,21.990599,62.188495,618.73715,91.40544
03/03/2022 06:16:32 PM,21.177895,61.452622,607.400817,91.149221
03/03/2022 06:16:33 PM,22.094046,61.704646,612.77717,91.644173
03/03/2022 06:16:34 PM,21.920467,61.752071,616.428322,90.818149
03/03/2022 06:16:35 PM,21.679718,62.379954,607.095562,90.772673
03/03/2022 06:16:36 PM,22.193098,61.639358,612.393044,92.388255
03/03/2022 06:16:37 PM,21.655461,60.595438,607.676642,92.633963
03/03/2022 06:16:38 PM,21.708241,61.872399,600.961418,92.533044
03/03/2022 06:16:39 PM,22.230122,61.352311,606.117652,92.95477
03/03/2022 06:16:40 PM,20.641351,61.006605,612.518874,91.366165
03/03/2022 06:16:41 PM,21.595444,61.87276,612.678891,93.159074
03/03/2022 06:16:42 PM,21.151294,61.31006,603.919149,92.38598
03/03/2022 06:16:43 PM,22.063393,60.900496,618.455359,92.076554
03/03/2022 06:16:44 PM,20.590083,61.409151,602.387081,90.921706
03/03/2022 06:16:45 PM,21.588146,60.864145,614.364228,90.582089
03/03/2022 06:16:46 PM,21.945338,61.117937,611.21621,91.666718
03/03/2022 06:16:47 PM,21.813925,61.500648,605.314513,90.614551
03/03/2022 06:16:48 PM,20.688258,60.917666,607.00597,93.410173
03/03/2022 06:16:49 PM,22.088272,62.220022,607.838655,92.491626
03/03/2022 06:16:50 PM,20.760297,61.690117,603.916834,91.544822
03/03/2022 06:16:51 PM,21.158914,62.098577,611.093643,90.907305
03/03/2022 06:16:52 PM,20.861,61.07211,614.690581,92.094091
03/03/2022 06:16:53 PM,20.695047,62.238191,606.881602,90.827963
03/03/2022 06:16:54 PM,20.951667,61.369635,616.585906,90.555397
03/03/2022 06:16:55 PM,22.005625,60.641396,606.945853,92.881843
03/03/2022 06:16:56 PM,21.062338,60.642866,606.527612,92.335265
03/03/2022 06:16:57 PM,22.431494,62.117359,602.419271,90.731324
03/03/2022 06:16:58 PM,20.662351,61.365238,614.10616,90.824696
03/03/2022 06:16:59 PM,22.41135,60.796224,608.305841,92.486685
03/03/2022 06:17:00 PM,20.785173,60.798777,606.330803,92.633082
03/03/2022 06:17:01 PM,21.894404,61.577975,618.800399,92.670169
03/03/2022 06:17:02 PM,20.657329,60.894438,619.594591,90.908821
03/03/2022 06:17:03 PM,20.717803,61.982882,603.948213,90.687232
03/03/2022 06:17:04 PM,20.637486,61.04209,608.890966,93.286673
03/03/2022 06:17:05 PM,21.832183,62.043893,619.89238,92.526943
03/03/2022 06:17:06 PM,21.690952,62.234121,614.074739,91.326883
03/03/2022 06:17:07 PM,22.347906,61.587852,606.241317,92.265473
03/03/2022 06:17:08 PM,21.857279,62.066729,614.934568,93.243991
03/03/2022 06:17:09 PM,21.519606,62.546014,676.609325,91.420143
03/03/2022 06:17:10 PM,21.711806,62.154085,615.228041,92.557133
03/03/2022 06:17:11 PM,20.75582,61.681917,606.629187,91.997803
03/03/2022 06:17:12 PM,20.867557,60.938443,606.544067,91.762983
03/03/2022 06:17:13 PM,26.461296,62.337325,619.528703,91.279032
03/03/2022 06:17:14 PM,21.781847,61.477949,611.77473,92.630388
03/03/2022 06:17:15 PM,21.381912,61.35387,614.326376,91.962097
03/03/2022 06:17:16 PM,21.099685,66.774967,620.011615,92.397856
03/03/2022 06:17:17 PM,21.287156,61.204604,618.425498,91.760282
03/03/2022 06:17:18 PM,21.848098,61.743421,606.259302,92.010652
03/03/2022 06:17:19 PM,22.009941,62.372931,666.770111,92.55023
03/03/2022 06:17:20 PM,21.290081,61.897404,616.65254,91.316546
03/03/2022 06:17:21 PM,21.43775,62.263386,608.484317,93.181916
03/03/2022 06:17:22 PM,21.294122,62.443051,620.068587,92.893901
03/03/2022 06:17:23 PM,21.320288,60.761491,620.51561,91.374739
03/03/2022 06:17:24 PM,22.104474,60.858338,617.489188,93.020623
03/03/2022 06:17:25 PM,22.475517,60.96664,616.856606,91.12286
03/03/2022 06:17:26 PM,20.912377,61.769483,616.138548,91.424168
03/03/2022 06:17:27 PM,21.372172,61.226782,617.638806,93.030864
03/03/2022 06:17:28 PM,21.306391,61.124588,618.288302,93.421128
03/03/2022 06:17:29 PM,20.869146,61.124632,615.804576,93.005996
03/03/2022 06:17:30 PM,21.368546,61.436704,602.146697,91.021831
03/03/2022 06:17:31 PM,21.261577,61.151388,614.594621,90.659548
03/03/2022 06:17:32 PM,21.577251,61.432731,607.256,91.241806
03/03/2022 06:17:33 PM,22.406084,61.714312,605.742849,91.220027
03/03/2022 06:17:34 PM,20.881915,61.067192,618.820136,92.878275
03/03/2022 06:17:35 PM,22.117065,60.905235,616.015162,92.287601
03/03/2022 06:17:36 PM,20.898752,61.639122,610.988552,93.093063
03/03/2022 06:17:37 PM,21.72644,61.9763,609.230868,90.650363
03/03/2022 06:17:38 PM,21.278654,60.979046,607.551139,91.298882
03/03/2022 06:17:39 PM,21.115767,60.791685,602.664271,91.943629
03/03/2022 06:17:40 PM,22.309382,61.010148,612.297899,93.169525
03/03/2022 06:17:42 PM,20.917379,61.4582,602.371617,93.431532
03/03/2022 06:17:43 PM,22.179874,62.170085,605.066361,92.279348
03/03/2022 06:17:44 PM,21.035551,62.182731,613.154199,92.210192
03/03/2022 06:17:45 PM,21.694589,61.171617,607.971621,92.328817
03/03/2022 06:17:46 PM,21.23116,61.265994,615.616632,91.043416
03/03/2022 06:17:47 PM,20.657085,61.427559,608.715336,91.913506
03/03/2022 06:17:48 PM,20.657081,61.794457,616.185416,91.706186
03/03/2022 06:17:49 PM,21.453724,60.663244,609.691301,92.744279
03/03/2022 06:17:50 PM,21.601712,61.556219,618.590813,92.718456
03/03/2022 06:17:51 PM,21.809219,61.793074,606.844661,92.662412
03/03/2022 06:17:52 PM,22.14913,61.508934,616.78032,93.13965
03/03/2022 06:17:53 PM,21.382478,61.574871,614.908265,91.122503
03/03/2022 06:17:54 PM,21.825154,60.890463,617.66136,90.944886
03/03/2022 06:17:55 PM,21.920205,62.333628,616.197659,92.420041
03/03/2022 06:17:56 PM,22.237003,61.808984,601.2409,90.875056
03/03/2022 06:17:57 PM,21.194462,61.496169,603.220256,93.330777
03/03/2022 06:17:58 PM,20.871035,62.123117,616.294635,91.321515
03/03/2022 06:17:59 PM,20.631923,62.530773,606.588539,92.914996
03/03/2022 06:18:00 PM,22.193641,61.573699,611.163122,91.076988
03/03/2022 06:18:01 PM,21.701026,62.07369,620.481041,90.717697
03/03/2022 06:18:02 PM,22.424738,61.614854,605.152718,93.490861
03/03/2022 06:18:03 PM,21.670191,61.848483,602.98236,93.426613
03/03/2022 06:18:04 PM,21.510779,61.547176,610.319907,91.127653
03/03/2022 06:18:05 PM,21.738293,61.441151,619.080393,93.350189
03/03/2022 06:18:06 PM,22.36417,60.571304,620.059221,91.37461
03/03/2022 06:18:07 PM,21.749867,60.856399,615.078892,92.362672
03/03/2022 06:18:08 PM,21.546587,62.015907,617.296321,92.963521
03/03/2022 06:18:09 PM,22.28901,61.348059,607.559156,91.868836
03/03/2022 06:18:10 PM,22.009713,62.426023,614.167046,91.947594
03/03/2022 06:18:11 PM,22.015889,60.947001,614.914193,90.782713
03/03/2022 06:18:12 PM,22.13258,61.946083,614.537073,92.979121
03/03/2022 06:18:13 PM,20.734246,62.175983,611.617537,92.773232
03/03/2022 06:18:14 PM,20.764649,62.015037,605.975133,93.286426
03/03/2022 06:18:15 PM,21.84482,60.627626,617.075106,91.156415
03/03/2022 06:18:16 PM,20.990711,61.627969,613.858104,92.696435
03/03/2022 06:18:17 PM,21.981647,62.38543,601.311649,90.5725
03/03/2022 06:18:18 PM,22.149897,61.236445,616.103891,91.74289
03/03/2022 06:18:19 PM,21.963506,61.386563,603.569156,92.009265
03/03/2022 06:18:20 PM,22.229682,62.13813,615.648606,91.905721
03/03/2022 06:18:21 PM,20.80134,61.309405,604.478999,92.11743
03/03/2022 06:18:22 PM,21.718598,61.174174,605.020242,91.988502
03/03/2022 06:18:23 PM,21.951352,60.823662,600.912557,90.625061
03/03/2022 06:18:24 PM,20.717428,62.144152,611.682604,91.913772
03/03/2022 06:18:25 PM,21.135938,60.825291,601.988294,93.496867
03/03/2022 06:18:26 PM,21.808189,61.236469,609.082813,91.002801
03/03/2022 06:18:27 PM,22.390898,61.29993,619.253127,91.400861
03/03/2022 06:18:28 PM,22.25429,62.36035,616.315409,90.890725
03/03/2022 06:18:29 PM,20.876121,61.217078,614.281162,91.854409
03/03/2022 06:18:30 PM,21.371533,61.833683,614.550058,91.497017
03/03/2022 06:18:31 PM,20.809817,60.843757,618.574037,91.741096
03/03/2022 06:18:32 PM,21.229871,61.534245,619.188006,91.711802
03/03/2022 06:18:33 PM,20.912965,62.141016,605.241494,93.062586
03/03/2022 06:18:34 PM,20.765965,62.119567,608.35327,92.129694
03/03/2022 06:18:35 PM,20.589209,61.240998,610.360442,92.672372
03/03/2022 06:18:36 PM,21.382244,61.550611,606.354703,91.781094
03/03/2022 06:18:37 PM,21.411529,62.144966,615.864091,90.658788
03/03/2022 06:18:38 PM,21.205703,62.271644,612.578255,90.821139
03/03/2022 06:18:39 PM,21.639518,61.24643,604.199595,90.742318
03/03/2022 06:18:40 PM,21.488262,61.094502,618.456944,93.144503
03/03/2022 06:18:41 PM,22.518381,60.644968,603.261666,92.605344
03/03/2022 06:18:42 PM,21.677974,60.883664,611.154934,92.701808
03/03/2022 06:18:43 PM,21.909305,61.128074,604.712191,90.747712
03/03/2022 06:18:44 PM,20.983118,60.689325,612.002912,91.11533
03/03/2022 06:18:45 PM,20.781784,61.945703,619.008404,93.045506
03/03/2022 06:18:46 PM,21.432069,61.753838,618.991261,92.803994
03/03/2022 06:18:47 PM,21.583817,61.882424,609.043375,92.118113
03/03/2022 06:18:48 PM,21.730497,61.50939,618.277258,91.065512
03/03/2022 06:18:49 PM,21.670639,61.097341,619.146887,92.318876
03/03/2022 06:18:50 PM,21.623906,60.97423,606.59199,91.57019
03/03/2022 06:18:51 PM,21.683382,61.651032,615.935792,93.521246
03/03/2022 06:18:52 PM,20.754152,62.150517,612.829041,91.786405
03/03/2022 06:18:53 PM,21.921158,60.62565,610.591313,91.435947
03/03/2022 06:18:54 PM,20.715418,60.797495,613.636898,91.924974
03/03/2022 06:18:55 PM,20.630861,62.407189,601.492905,90.813474
03/03/2022 06:18:56 PM,20.991002,61.07285,610.384927,91.312493
03/03/2022 06:18:57 PM,21.551847,61.016255,601.708036,93.054887
03/03/2022 06:18:58 PM,22.249201,61.472943,618.104259,91.791302
03/03/2022 06:18:59 PM,22.079691,61.388499,609.687967,91.927747
03/03/2022 06:19:00 PM,21.224677,61.668793,614.10901,91.070826
03/03/2022 06:19:01 PM,20.849557,62.206674,606.552581,90.55602
03/03/2022 06:19:02 PM,22.40104,62.268699,617.884167,90.645733
03/03/2022 06:19:03 PM,20.937224,61.322966,619.815568,90.936241
03/03/2022 06:19:04 PM,21.17353,60.930978,619.352918,90.674686
03/03/2022 06:19:05 PM,22.537108,61.73543,607.828231,91.063177
03/03/2022 06:19:06 PM,22.097796,61.153312,608.202971,91.820111
03/03/2022 06:19:08 PM,20.940019,60.698897,607.418793,91.464271
03/03/2022 06:19:09 PM,22.002694,61.244435,603.460653,93.376228
03/03/2022 06:19:10 PM,21.59581,61.530325,614.610147,91.960006
03/03/2022 06:19:11 PM,22.312053,61.735069,608.151541,91.964732
03/03/2022 06:19:12 PM,22.527315,61.915669,603.014713,91.15147
03/03/2022 06:19:13 PM,22.294585,61.116134,619.631012,92.661763
03/03/2022 06:19:14 PM,21.312067,61.931151,603.134334,93.112968
03/03/2022 06:19:15 PM,20.693741,61.134848,617.964776,90.643949
03/03/2022 06:19:16 PM,20.777109,62.132379,605.48699,91.257484
03/03/2022 06:19:17 PM,22.057774,62.289227,615.0561,92.558555
03/03/2022 06:19:18 PM,20.567645,62.218349,605.141211,91.918311
03/03/2022 06:19:19 PM,22.481907,62.344792,610.403457,93.461201
03/03/2022 06:19:20 PM,21.232639,61.218705,606.302184,92.225927
03/03/2022 06:19:21 PM,22.144852,60.926404,603.089107,93.371888
03/03/2022 06:19:22 PM,21.187709,62.290589,613.966292,91.417076
03/03/2022 06:19:23 PM,22.426535,60.712484,612.960586,92.77414
03/03/2022 06:19:24 PM,21.859722,62.250262,605.593219,90.918236
03/03/2022 06:19:25 PM,21.955821,60.651691,611.858505,91.476346
03/03/2022 06:19:26 PM,21.495671,60.682521,606.39337,92.386729
03/03/2022 06:19:27 PM,21.620892,62.50295,614.66906,93.487512
03/03/2022 06:19:28 PM,21.190784,61.666621,612.598578,91.154676
03/03/2022 06:19:29 PM,21.388349,62.080581,615.291234,93.394957
03/03/2022 06:19:30 PM,22.446558,60.62788,607.123007,91.004836
03/03/2022 06:19:31 PM,22.475212,62.003239,603.177134,91.493511
03/03/2022 06:19:32 PM,22.475567,62.242003,612.443343,92.405396
03/03/2022 06:19:33 PM,21.353927,60.821608,612.468261,93.453674
03/03/2022 06:19:34 PM,20.59195,62.183773,602.092937,93.080533
03/03/2022 06:19:35 PM,22.396663,60.886171,617.46591,91.44236
03/03/2022 06:19:36 PM,22.504912,61.118468,610.335452,91.657202
03/03/2022 06:19:37 PM,20.862014,61.102002,602.265338,92.277855
03/03/2022 06:19:38 PM,21.257291,62.387616,616.633667,91.37822
03/03/2022 06:19:39 PM,21.301238,61.357054,617.225139,91.210482
03/03/2022 06:19:40 PM,22.288526,61.61712,617.04933,92.267313
03/03/2022 06:19:41 PM,21.94812,60.865829,616.710512,91.694071
03/03/2022 06:19:42 PM,22.348988,61.084351,620.196767,90.987572
03/03/2022 06:19:43 PM,21.058043,62.249893,604.416888,92.709256
03/03/2022 06:19:44 PM,21.564033,60.80846,601.085784,92.901885
03/03/2022 06:19:45 PM,22.277732,60.749647,613.241019,92.755647
03/03/2022 06:19:46 PM,22.039156,62.189335,603.359253,91.35862
03/03/2022 06:19:47 PM,20.98687,61.165701,605.925073,91.285831
03/03/2022 06:19:48 PM,21.110622,60.554259,614.412159,92.85576
03/03/2022 06:19:49 PM,21.888429,60.968453,615.857864,92.098513
03/03/2022 06:19:50 PM,21.296272,61.130507,603.877405,92.820513
03/03/2022 06:19:51 PM,22.438684,61.978141,601.134526,92.848997
03/03/2022 06:19:52 PM,20.975134,60.641845,603.132174,93.465388
03/03/2022 06:19:53 PM,20.737754,61.968374,604.921475,91.849318
03/03/2022 06:19:54 PM,21.459084,61.853526,606.265254,92.338803
03/03/2022 06:19:55 PM,21.746864,60.969896,609.148457,92.091609
03/03/2022 06:19:56 PM,21.127009,61.01366,615.721003,92.964071
03/03/2022 06:19:57 PM,21.695506,62.472885,607.192147,92.490804
03/03/2022 06:19:58 PM,21.150785,61.118838,615.38105,90.905378
03/03/2022 06:19:59 PM,21.245267,61.117454,617.633738,90.71269
03/03/2022 06:20:00 PM,22.055679,61.610941,603.447513,91.977947
03/03/2022 06:20:01 PM,21.175919,61.077811,601.374194,91.241857
03/03/2022 06:20:02 PM,21.709942,61.174973,619.533409,92.685689
03/03/2022 06:20:03 PM,21.435835,60.619675,604.940217,91.090002
03/03/2022 06:20:04 PM,21.413976,61.971562,605.260667,91.009722
03/03/2022 06:20:05 PM,21.821929,61.408284,604.183966,93.00888
03/03/2022 06:20:06 PM,21.103608,61.588031,612.274715,91.322122
03/03/2022 06:20:07 PM,20.658902,61.51819,616.563028,92.635386
03/03/2022 06:20:08 PM,22.174775,61.312724,606.215213,91.444878
03/03/2022 06:20:09 PM,20.890296,61.832508,604.25448,93.500378
03/03/2022 06:20:10 PM,22.475635,60.9215,608.454432,91.584564
03/03/2022 06:20:11 PM,22.035016,61.954923,614.765273,93.070949
03/03/2022 06:20:12 PM,21.310804,60.832666,603.300451,91.049205
03/03/2022 06:20:13 PM,21.673905,60.757901,609.062947,90.959103
03/03/2022 06:20:14 PM,21.735683,61.85352,601.132804,93.25418
03/03/2022 06:20:15 PM,22.442404,60.752796,608.453726,92.906923
03/03/2022 06:20:16 PM,21.882531,62.171686,617.278911,92.541494
03/03/2022 06:20:17 PM,20.881227,61.901666,614.829467,93.312032
03/03/2022 06:20:18 PM,21.789283,62.302295,618.934859,92.87171
03/03/2022 06:20:19 PM,21.280187,62.464369,618.096285,90.601133
03/03/2022 06:20:20 PM,20.556988,61.932493,612.673414,92.432272
03/03/2022 06:20:21 PM,21.06752,60.680425,611.576093,91.285713
03/03/2022 06:20:22 PM,21.98409,62.457165,608.4278,90.83119
03/03/2022 06:20:23 PM,21.878565,62.378389,602.933174,92.016057
03/03/2022 06:20:24 PM,21.37818,61.256901,604.004455,90.680032
03/03/2022 06:20:25 PM,21.211623,61.321848,610.040365,90.752756
03/03/2022 06:20:26 PM,21.394452,62.311599,617.505532,92.111992
03/03/2022 06:20:27 PM,22.436098,61.510273,602.009869,93.199311
03/03/2022 06:20:28 PM,22.43461,62.419636,611.87354,93.010856
03/03/2022 06:20:29 PM,22.339996,62.394259,604.060813,91.747668
03/03/2022 06:20:30 PM,21.127795,62.285093,617.740862,91.72526
03/03/2022 06:20:31 PM,22.547992,60.663632,613.266174,93.525422
03/03/2022 06:20:32 PM,20.77134,60.76389,610.473033,93.145448
03/03/2022 06:20:33 PM,21.77147,61.520127,613.00717,93.373535
03/03/2022 06:20:34 PM,21.497414,60.981059,611.802436,91.02454
03/03/2022 06:20:35 PM,22.115306,62.102738,617.996988,93.053768
03/03/2022 06:20:36 PM,21.103678,61.23968,611.369476,91.866361
03/03/2022 06:20:38 PM,21.736916,61.672531,610.920335,90.574825
03/03/2022 06:20:39 PM,21.663302,62.28151,611.757623,91.916281
03/03/2022 06:20:40 PM,21.325569,62.239685,600.788629,91.515875
03/03/2022 06:20:41 PM,20.664353,62.042406,603.09096,90.912515
03/03/2022 06:20:42 PM,21.576653,61.384713,612.317488,91.417636
03/03/2022 06:20:43 PM,21.115133,60.882934,606.695852,91.975359
03/03/2022 06:20:44 PM,21.812351,61.089511,602.32052,91.117414
03/03/2022 06:20:45 PM,22.41794,60.949036,606.092518,90.937529
03/03/2022 06:20:46 PM,21.634214,60.697909,605.497868,93.1539
03/03/2022 06:20:47 PM,21.655526,62.344562,616.30649,91.732343
03/03/2022 06:20:48 PM,22.518387,62.426803,611.82645,90.886037
03/03/2022 06:20:49 PM,21.098493,61.102778,608.141268,92.42539
